,charge,label
119741,0.48773873,Std. + 40% CO2
119742,0.5055339,Std. + 40% CO2
119743,2.9418674,Std. + 40% CO2
119744,1.0842557,Std. + 40% CO2
119745,0.44189453,Std. + 40% CO2
119746,0.5349121,Std. + 40% CO2
119747,29.361925,Std. + 40% CO2
119748,0.93570966,Std. + 40% CO2
119749,0.84399414,Std. + 40% CO2
119750,0.6426866,Std. + 40% CO2
119751,0.5284288,Std. + 40% CO2
119752,0.92266166,Std. + 40% CO2
119753,0.7702637,Std. + 40% CO2
119754,0.74560547,Std. + 40% CO2
119755,0.53304034,Std. + 40% CO2
119756,3.2934842,Std. + 40% CO2
119757,0.39849174,Std. + 40% CO2
119758,1.4257812,Std. + 40% CO2
119759,0.89293075,Std. + 40% CO2
119760,57.406902,Std. + 40% CO2
119761,0.76139325,Std. + 40% CO2
119762,1.8264432,Std. + 40% CO2
119763,1.9958496,Std. + 40% CO2
119764,3.2366536,Std. + 40% CO2
119765,1.0994467,Std. + 40% CO2
119766,1.6929253,Std. + 40% CO2
119767,0.59554034,Std. + 40% CO2
119768,6.530463,Std. + 40% CO2
119769,0.88167316,Std. + 40% CO2
119770,0.54701066,Std. + 40% CO2
119771,1.1441514,Std. + 40% CO2
119772,0.7857802,Std. + 40% CO2
119773,0.31214735,Std. + 40% CO2
119774,54.189777,Std. + 40% CO2
119775,1.294108,Std. + 40% CO2
119776,0.9258355,Std. + 40% CO2
119777,5.9588757,Std. + 40% CO2
119778,1.9739584,Std. + 40% CO2
119779,3.0194228,Std. + 40% CO2
119780,2.1196833,Std. + 40% CO2
119781,2.4180772,Std. + 40% CO2
119782,0.8429362,Std. + 40% CO2
119783,2.5171442,Std. + 40% CO2
119784,2.7238226,Std. + 40% CO2
119785,0.5148112,Std. + 40% CO2
119786,45.70744,Std. + 40% CO2
119787,0.72835284,Std. + 40% CO2
119788,10.5743,Std. + 40% CO2
119789,5.098904,Std. + 40% CO2
119790,1.3276367,Std. + 40% CO2
119791,0.9558919,Std. + 40% CO2
119792,3.8465984,Std. + 40% CO2
119793,5.9793296,Std. + 40% CO2
119794,2.1203613,Std. + 40% CO2
119795,4.3752985,Std. + 40% CO2
119796,0.53187394,Std. + 40% CO2
119797,1.0390625,Std. + 40% CO2
119798,58.114582,Std. + 40% CO2
119799,2.3349338,Std. + 40% CO2
119800,5.014974,Std. + 40% CO2
119801,1.7619357,Std. + 40% CO2
119802,1.9484591,Std. + 40% CO2
119803,3.7071397,Std. + 40% CO2
119804,1.2907172,Std. + 40% CO2
119805,0.91064453,Std. + 40% CO2
119806,0.3504232,Std. + 40% CO2
119807,0.8184136,Std. + 40% CO2
119808,0.9208171,Std. + 40% CO2
119809,4.0358343,Std. + 40% CO2
119810,8.5604925,Std. + 40% CO2
119811,2.8534343,Std. + 40% CO2
119812,1.1291504,Std. + 40% CO2
119813,1.195421,Std. + 40% CO2
119814,1.0257162,Std. + 40% CO2
119815,1.4214952,Std. + 40% CO2
119816,2.8059354,Std. + 40% CO2
119817,0.5883789,Std. + 40% CO2
119818,1.8325195,Std. + 40% CO2
119819,2.947374,Std. + 40% CO2
119820,1.4119737,Std. + 40% CO2
119821,0.6557617,Std. + 40% CO2
119822,44.794624,Std. + 40% CO2
119823,1.4217665,Std. + 40% CO2
119824,60.20383,Std. + 40% CO2
119825,51.263836,Std. + 40% CO2
119826,1.9453125,Std. + 40% CO2
119827,113.37804,Std. + 40% CO2
119828,0.54248047,Std. + 40% CO2
119829,0.63134766,Std. + 40% CO2
119830,1.2863227,Std. + 40% CO2
119831,8.523871,Std. + 40% CO2
119832,3.3648274,Std. + 40% CO2
119833,0.22813585,Std. + 40% CO2
119834,0.9377984,Std. + 40% CO2
119835,3.2881403,Std. + 40% CO2
119836,1.0295138,Std. + 40% CO2
119837,1.3072103,Std. + 40% CO2
119838,0.90234375,Std. + 40% CO2
119839,1.0348579,Std. + 40% CO2
119840,1.3792318,Std. + 40% CO2
119841,4.392795,Std. + 40% CO2
119842,2.3498535,Std. + 40% CO2
119843,0.960612,Std. + 40% CO2
119844,1.0320638,Std. + 40% CO2
119845,2.013265,Std. + 40% CO2
119846,4.445367,Std. + 40% CO2
119847,1.0019531,Std. + 40% CO2
119848,1.3939615,Std. + 40% CO2
119849,2.2681477,Std. + 40% CO2
119850,0.636122,Std. + 40% CO2
119851,0.6401367,Std. + 40% CO2
119852,4.3592935,Std. + 40% CO2
119853,3.4928656,Std. + 40% CO2
119854,3.848877,Std. + 40% CO2
119855,0.6191406,Std. + 40% CO2
119856,0.8111708,Std. + 40% CO2
119857,1.017334,Std. + 40% CO2
119858,7.135254,Std. + 40% CO2
119859,1.1883409,Std. + 40% CO2
119860,1.4401855,Std. + 40% CO2
119861,2.476671,Std. + 40% CO2
119862,0.7154948,Std. + 40% CO2
119863,0.8467068,Std. + 40% CO2
119864,0.66585284,Std. + 40% CO2
119865,0.81429034,Std. + 40% CO2
119866,1.6804471,Std. + 40% CO2
119867,0.43223742,Std. + 40% CO2
119868,0.9965278,Std. + 40% CO2
119869,46.63056,Std. + 40% CO2
119870,1.7135416,Std. + 40% CO2
119871,0.58292645,Std. + 40% CO2
119872,0.7406413,Std. + 40% CO2
119873,4.1406794,Std. + 40% CO2
119874,5.672472,Std. + 40% CO2
119875,0.75065106,Std. + 40% CO2
119876,1.016249,Std. + 40% CO2
119877,1.8511285,Std. + 40% CO2
119878,0.4829644,Std. + 40% CO2
119879,2.7279189,Std. + 40% CO2
119880,0.8560655,Std. + 40% CO2
119881,0.51619464,Std. + 40% CO2
119882,56.40986,Std. + 40% CO2
119883,0.6982422,Std. + 40% CO2
119884,0.6743164,Std. + 40% CO2
119885,1.2931315,Std. + 40% CO2
119886,0.58946395,Std. + 40% CO2
119887,0.4409722,Std. + 40% CO2
119888,0.9498698,Std. + 40% CO2
119889,0.56830513,Std. + 40% CO2
119890,1.8061523,Std. + 40% CO2
119891,0.6031901,Std. + 40% CO2
119892,69.479706,Std. + 40% CO2
119893,2.183404,Std. + 40% CO2
119894,2.8196073,Std. + 40% CO2
119895,212.84944,Std. + 40% CO2
119896,1.0116103,Std. + 40% CO2
119897,3.7967122,Std. + 40% CO2
119898,28.69127,Std. + 40% CO2
119899,3.2716742,Std. + 40% CO2
119900,58.25347,Std. + 40% CO2
119901,3.4985352,Std. + 40% CO2
119902,1.617296,Std. + 40% CO2
119903,0.39626735,Std. + 40% CO2
119904,0.7107747,Std. + 40% CO2
119905,0.4105903,Std. + 40% CO2
119906,2.2855902,Std. + 40% CO2
119907,18.159153,Std. + 40% CO2
119908,2.6483018,Std. + 40% CO2
119909,0.578125,Std. + 40% CO2
119910,0.4905599,Std. + 40% CO2
119911,1.48329,Std. + 40% CO2
119912,0.3919271,Std. + 40% CO2
119913,45.378227,Std. + 40% CO2
119914,0.8001302,Std. + 40% CO2
119915,0.7654622,Std. + 40% CO2
119916,1.1280382,Std. + 40% CO2
119917,45.81486,Std. + 40% CO2
119918,1.3277994,Std. + 40% CO2
119919,1.9911838,Std. + 40% CO2
119920,2.631836,Std. + 40% CO2
119921,3.2734375,Std. + 40% CO2
119922,1.0380859,Std. + 40% CO2
119923,5.4388022,Std. + 40% CO2
119924,1.2097168,Std. + 40% CO2
119925,0.65741646,Std. + 40% CO2
119926,0.9980469,Std. + 40% CO2
119927,0.46685112,Std. + 40% CO2
119928,1.0721029,Std. + 40% CO2
119929,53.816895,Std. + 40% CO2
119930,5.481174,Std. + 40% CO2
119931,0.32902017,Std. + 40% CO2
119932,10.4603405,Std. + 40% CO2
119933,2.0385742,Std. + 40% CO2
119934,1.5570475,Std. + 40% CO2
119935,1.0767144,Std. + 40% CO2
119936,1.24273,Std. + 40% CO2
119937,0.89922416,Std. + 40% CO2
119938,0.9086914,Std. + 40% CO2
119939,0.8090007,Std. + 40% CO2
119940,0.3660482,Std. + 40% CO2
119941,0.36238608,Std. + 40% CO2
119942,2.9226074,Std. + 40% CO2
119943,2.769504,Std. + 40% CO2
119944,0.6037055,Std. + 40% CO2
119945,0.59814453,Std. + 40% CO2
119946,0.34776476,Std. + 40% CO2
119947,1.3592665,Std. + 40% CO2
119948,0.6433919,Std. + 40% CO2
119949,4.90408,Std. + 40% CO2
119950,1.3634169,Std. + 40% CO2
119951,4.1280923,Std. + 40% CO2
119952,1.2217339,Std. + 40% CO2
119953,1.6948242,Std. + 40% CO2
119954,1.6428494,Std. + 40% CO2
119955,3.831787,Std. + 40% CO2
119956,23.951878,Std. + 40% CO2
119957,3.2955186,Std. + 40% CO2
119958,4.433431,Std. + 40% CO2
119959,3.3023818,Std. + 40% CO2
119960,6.117025,Std. + 40% CO2
119961,1.1206055,Std. + 40% CO2
119962,1.0744901,Std. + 40% CO2
119963,4.9680448,Std. + 40% CO2
119964,53.34131,Std. + 40% CO2
119965,2.60574,Std. + 40% CO2
119966,0.35210502,Std. + 40% CO2
119967,10.74197,Std. + 40% CO2
119968,0.91642255,Std. + 40% CO2
119969,43.357883,Std. + 40% CO2
119970,0.9443088,Std. + 40% CO2
119971,0.45258248,Std. + 40% CO2
119972,0.6266276,Std. + 40% CO2
119973,0.9621853,Std. + 40% CO2
119974,48.33694,Std. + 40% CO2
119975,43.19035,Std. + 40% CO2
119976,1.7804904,Std. + 40% CO2
119977,0.83251953,Std. + 40% CO2
119978,2.547092,Std. + 40% CO2
119979,0.5152724,Std. + 40% CO2
119980,1.2179904,Std. + 40% CO2
119981,0.8331163,Std. + 40% CO2
119982,1.1935221,Std. + 40% CO2
119983,3.0753582,Std. + 40% CO2
119984,0.5790202,Std. + 40% CO2
119985,4.1811795,Std. + 40% CO2
119986,0.76293945,Std. + 40% CO2
119987,1.095459,Std. + 40% CO2
119988,0.6423611,Std. + 40% CO2
119989,3.3760579,Std. + 40% CO2
119990,2.6858995,Std. + 40% CO2
119991,0.28222656,Std. + 40% CO2
119992,5.945367,Std. + 40% CO2
119993,1.3939073,Std. + 40% CO2
119994,1.9568413,Std. + 40% CO2
119995,0.3751085,Std. + 40% CO2
119996,200.6084,Std. + 40% CO2
119997,3.0822482,Std. + 40% CO2
119998,2.3968098,Std. + 40% CO2
119999,0.44162327,Std. + 40% CO2
120000,1.425293,Std. + 40% CO2
120001,0.7835286,Std. + 40% CO2
120002,0.51676434,Std. + 40% CO2
120003,1.093316,Std. + 40% CO2
120004,3.2117512,Std. + 40% CO2
120005,5.448812,Std. + 40% CO2
120006,1.6007487,Std. + 40% CO2
120007,0.39111328,Std. + 40% CO2
120008,66.47724,Std. + 40% CO2
120009,0.8598904,Std. + 40% CO2
120010,0.46535915,Std. + 40% CO2
120011,40.179253,Std. + 40% CO2
120012,0.7239312,Std. + 40% CO2
120013,0.78355575,Std. + 40% CO2
120014,121.83154,Std. + 40% CO2
120015,0.40540907,Std. + 40% CO2
120016,0.54627824,Std. + 40% CO2
120017,1.8239474,Std. + 40% CO2
120018,0.6953125,Std. + 40% CO2
120019,3.4453669,Std. + 40% CO2
120020,3.2314725,Std. + 40% CO2
120021,0.5711534,Std. + 40% CO2
120022,3.6570637,Std. + 40% CO2
120023,3.402832,Std. + 40% CO2
120024,8.702745,Std. + 40% CO2
120025,0.8644206,Std. + 40% CO2
120026,0.6306695,Std. + 40% CO2
120027,136.67584,Std. + 40% CO2
120028,0.6831868,Std. + 40% CO2
120029,0.40418836,Std. + 40% CO2
120030,0.69417316,Std. + 40% CO2
120031,0.72265625,Std. + 40% CO2
120032,0.71191406,Std. + 40% CO2
120033,5.2132163,Std. + 40% CO2
120034,1.0314127,Std. + 40% CO2
120035,0.9530165,Std. + 40% CO2
120036,31.940647,Std. + 40% CO2
120037,3.9881728,Std. + 40% CO2
120038,0.33702257,Std. + 40% CO2
120039,1.2262369,Std. + 40% CO2
120040,1.0729166,Std. + 40% CO2
120041,5.2759604,Std. + 40% CO2
120042,2.300971,Std. + 40% CO2
120043,4.6353083,Std. + 40% CO2
120044,3.8569336,Std. + 40% CO2
120045,1.3196615,Std. + 40% CO2
120046,2.8468966,Std. + 40% CO2
120047,0.6435547,Std. + 40% CO2
120048,0.538737,Std. + 40% CO2
120049,2.18533,Std. + 40% CO2
120050,1.5673014,Std. + 40% CO2
120051,0.45377603,Std. + 40% CO2
120052,0.72753906,Std. + 40% CO2
120053,5.7897134,Std. + 40% CO2
120054,1.402181,Std. + 40% CO2
120055,54.87356,Std. + 40% CO2
120056,0.54104275,Std. + 40% CO2
120057,4.487359,Std. + 40% CO2
120058,6.229031,Std. + 40% CO2
120059,1.090332,Std. + 40% CO2
120060,5.6167536,Std. + 40% CO2
120061,1.1621636,Std. + 40% CO2
120062,1.0883789,Std. + 40% CO2
120063,0.7555339,Std. + 40% CO2
120064,2.4513347,Std. + 40% CO2
120065,2.177463,Std. + 40% CO2
120066,1.7914225,Std. + 40% CO2
120067,1.8540581,Std. + 40% CO2
120068,1.0543077,Std. + 40% CO2
120069,1.5446235,Std. + 40% CO2
120070,0.45613608,Std. + 40% CO2
120071,3.656657,Std. + 40% CO2
120072,1.7187772,Std. + 40% CO2
120073,0.98551434,Std. + 40% CO2
120074,0.8410916,Std. + 40% CO2
120075,1.2045356,Std. + 40% CO2
120076,0.8141276,Std. + 40% CO2
120077,1.5367838,Std. + 40% CO2
120078,1.4873047,Std. + 40% CO2
120079,1.0871854,Std. + 40% CO2
120080,3.3017035,Std. + 40% CO2
120081,95.47098,Std. + 40% CO2
120082,1.8506674,Std. + 40% CO2
120083,3.6963975,Std. + 40% CO2
120084,2.6921387,Std. + 40% CO2
120085,0.5654568,Std. + 40% CO2
120086,4.2346735,Std. + 40% CO2
120087,0.9102376,Std. + 40% CO2
120088,3.6559246,Std. + 40% CO2
120089,0.8378906,Std. + 40% CO2
120090,0.8993598,Std. + 40% CO2
120091,3.2427301,Std. + 40% CO2
120092,2.6719835,Std. + 40% CO2
120093,0.80219185,Std. + 40% CO2
120094,2.4489746,Std. + 40% CO2
120095,0.9449056,Std. + 40% CO2
120096,0.7857259,Std. + 40% CO2
120097,44.055557,Std. + 40% CO2
120098,2.3336046,Std. + 40% CO2
120099,8.312337,Std. + 40% CO2
120100,0.9722222,Std. + 40% CO2
120101,10.743273,Std. + 40% CO2
120102,46.72507,Std. + 40% CO2
120103,0.5567763,Std. + 40% CO2
120104,0.70621747,Std. + 40% CO2
120105,0.4345703,Std. + 40% CO2
120106,2.7098525,Std. + 40% CO2
120107,2.6503634,Std. + 40% CO2
120108,3.9371202,Std. + 40% CO2
120109,1.0727539,Std. + 40% CO2
120110,12.663845,Std. + 40% CO2
120111,0.71207684,Std. + 40% CO2
120112,4.1989746,Std. + 40% CO2
120113,1.9310981,Std. + 40% CO2
120114,1.8808594,Std. + 40% CO2
120115,0.8746745,Std. + 40% CO2
120116,1.8946669,Std. + 40% CO2
120117,17.837076,Std. + 40% CO2
120118,5.810574,Std. + 40% CO2
120119,0.59195966,Std. + 40% CO2
120120,1.6522895,Std. + 40% CO2
120121,1.0764974,Std. + 40% CO2
120122,3.296658,Std. + 40% CO2
120123,1.814209,Std. + 40% CO2
120124,48.641113,Std. + 40% CO2
120125,1.7875162,Std. + 40% CO2
120126,0.7627767,Std. + 40% CO2
120127,0.8330078,Std. + 40% CO2
120128,0.8668077,Std. + 40% CO2
120129,1.0250108,Std. + 40% CO2
120130,6.0202637,Std. + 40% CO2
120131,0.96484375,Std. + 40% CO2
120132,6.393392,Std. + 40% CO2
120133,2.727973,Std. + 40% CO2
120134,2.4828289,Std. + 40% CO2
120135,0.66715497,Std. + 40% CO2
120136,2.7984211,Std. + 40% CO2
120137,1.1695963,Std. + 40% CO2
120138,109.96085,Std. + 40% CO2
120139,0.8005371,Std. + 40% CO2
120140,0.7467448,Std. + 40% CO2
120141,0.7065972,Std. + 40% CO2
120142,3.209988,Std. + 40% CO2
120143,1.1266818,Std. + 40% CO2
120144,0.6795247,Std. + 40% CO2
120145,1.0576714,Std. + 40% CO2
120146,55.179443,Std. + 40% CO2
120147,0.7141927,Std. + 40% CO2
120148,0.69433594,Std. + 40% CO2
120149,0.7475586,Std. + 40% CO2
120150,3.5894911,Std. + 40% CO2
120151,54.548855,Std. + 40% CO2
120152,0.7734375,Std. + 40% CO2
120153,6.976888,Std. + 40% CO2
120154,0.6585286,Std. + 40% CO2
120155,0.6422255,Std. + 40% CO2
120156,6.8250055,Std. + 40% CO2
120157,2.8708768,Std. + 40% CO2
120158,3.2368977,Std. + 40% CO2
120159,0.6500651,Std. + 40% CO2
120160,0.80650496,Std. + 40% CO2
120161,1.547309,Std. + 40% CO2
120162,0.54578996,Std. + 40% CO2
120163,8.790012,Std. + 40% CO2
120164,0.65144855,Std. + 40% CO2
120165,2.5946722,Std. + 40% CO2
120166,0.44569227,Std. + 40% CO2
120167,0.6852214,Std. + 40% CO2
120168,1.7728407,Std. + 40% CO2
120169,0.5225966,Std. + 40% CO2
120170,0.5289714,Std. + 40% CO2
120171,0.34613717,Std. + 40% CO2
120172,1.026774,Std. + 40% CO2
120173,1.320421,Std. + 40% CO2
120174,43.32891,Std. + 40% CO2
120175,0.8183594,Std. + 40% CO2
120176,1.0992838,Std. + 40% CO2
120177,0.78059894,Std. + 40% CO2
120178,7.1240234,Std. + 40% CO2
120179,0.94883895,Std. + 40% CO2
120180,3.8254123,Std. + 40% CO2
120181,1.5732422,Std. + 40% CO2
120182,87.28488,Std. + 40% CO2
120183,0.5877007,Std. + 40% CO2
120184,9.052029,Std. + 40% CO2
120185,1.1552734,Std. + 40% CO2
120186,4.00727,Std. + 40% CO2
120187,0.6738281,Std. + 40% CO2
120188,1.2012533,Std. + 40% CO2
120189,39.082005,Std. + 40% CO2
120190,0.6666667,Std. + 40% CO2
120191,2.2961426,Std. + 40% CO2
120192,0.74693465,Std. + 40% CO2
120193,1.4796278,Std. + 40% CO2
120194,1.6097006,Std. + 40% CO2
120195,79.00108,Std. + 40% CO2
120196,0.95073783,Std. + 40% CO2
120197,5.8158636,Std. + 40% CO2
120198,0.83219403,Std. + 40% CO2
120199,161.9962,Std. + 40% CO2
120200,0.7760417,Std. + 40% CO2
120201,1.0407715,Std. + 40% CO2
120202,0.28605142,Std. + 40% CO2
120203,4.6197104,Std. + 40% CO2
120204,0.73128253,Std. + 40% CO2
120205,72.17383,Std. + 40% CO2
120206,3.6099176,Std. + 40% CO2
120207,1.0858833,Std. + 40% CO2
120208,0.6152344,Std. + 40% CO2
120209,1.2216797,Std. + 40% CO2
120210,2.5576172,Std. + 40% CO2
120211,0.46888563,Std. + 40% CO2
120212,1.0557725,Std. + 40% CO2
120213,6.072428,Std. + 40% CO2
120214,0.72721356,Std. + 40% CO2
120215,0.55029297,Std. + 40% CO2
120216,2.4994032,Std. + 40% CO2
120217,2.951416,Std. + 40% CO2
120218,0.6635742,Std. + 40% CO2
120219,6.874159,Std. + 40% CO2
120220,4.512994,Std. + 40% CO2
120221,1.1790365,Std. + 40% CO2
120222,1.0661893,Std. + 40% CO2
120223,1.1328125,Std. + 40% CO2
120224,0.6531304,Std. + 40% CO2
120225,50.024876,Std. + 40% CO2
120226,1.0190972,Std. + 40% CO2
120227,1.1582303,Std. + 40% CO2
120228,1.2824707,Std. + 40% CO2
120229,1.0759006,Std. + 40% CO2
120230,1.3125,Std. + 40% CO2
120231,2.9061143,Std. + 40% CO2
120232,33.37413,Std. + 40% CO2
120233,0.30878365,Std. + 40% CO2
120234,1.3496094,Std. + 40% CO2
120235,1.0486654,Std. + 40% CO2
120236,2.950765,Std. + 40% CO2
120237,0.47927517,Std. + 40% CO2
120238,0.9397786,Std. + 40% CO2
120239,1.3364258,Std. + 40% CO2
120240,0.5698242,Std. + 40% CO2
120241,7.353353,Std. + 40% CO2
120242,2.945882,Std. + 40% CO2
120243,3.2910156,Std. + 40% CO2
120244,5.308512,Std. + 40% CO2
120245,1.121582,Std. + 40% CO2
120246,0.7886827,Std. + 40% CO2
120247,0.5110677,Std. + 40% CO2
120248,6.0098743,Std. + 40% CO2
120249,0.43986002,Std. + 40% CO2
120250,1.936442,Std. + 40% CO2
120251,1.5219455,Std. + 40% CO2
120252,8.42315,Std. + 40% CO2
120253,0.9090169,Std. + 40% CO2
120254,0.79036456,Std. + 40% CO2
120255,6.9541016,Std. + 40% CO2
120256,0.79855686,Std. + 40% CO2
120257,1.284451,Std. + 40% CO2
120258,1.772244,Std. + 40% CO2
120259,0.7527669,Std. + 40% CO2
120260,0.8442383,Std. + 40% CO2
120261,1.5794271,Std. + 40% CO2
120262,1.1673448,Std. + 40% CO2
120263,49.58496,Std. + 40% CO2
120264,0.7558594,Std. + 40% CO2
120265,0.60270184,Std. + 40% CO2
120266,0.8477376,Std. + 40% CO2
120267,56.05504,Std. + 40% CO2
120268,0.40592447,Std. + 40% CO2
120269,27.457764,Std. + 40% CO2
120270,4.1542697,Std. + 40% CO2
120271,2.2680664,Std. + 40% CO2
120272,1.8971896,Std. + 40% CO2
120273,1.5243598,Std. + 40% CO2
120274,1.1014811,Std. + 40% CO2
120275,2.899414,Std. + 40% CO2
120276,0.52994794,Std. + 40% CO2
120277,0.6366645,Std. + 40% CO2
120278,0.66555446,Std. + 40% CO2
120279,1.5461968,Std. + 40% CO2
120280,0.47620985,Std. + 40% CO2
120281,3.4042697,Std. + 40% CO2
120282,2.5732965,Std. + 40% CO2
120283,7.4093423,Std. + 40% CO2
120284,37.650852,Std. + 40% CO2
120285,0.9463433,Std. + 40% CO2
120286,1.1605903,Std. + 40% CO2
120287,1.7399902,Std. + 40% CO2
120288,1.741021,Std. + 40% CO2
120289,0.7508138,Std. + 40% CO2
120290,0.38650173,Std. + 40% CO2
120291,0.80788845,Std. + 40% CO2
120292,7.6925454,Std. + 40% CO2
120293,1.2627496,Std. + 40% CO2
120294,4.4157443,Std. + 40% CO2
120295,1.4337565,Std. + 40% CO2
120296,51.21685,Std. + 40% CO2
120297,3.9936252,Std. + 40% CO2
120298,0.70551217,Std. + 40% CO2
120299,1.71148,Std. + 40% CO2
120300,2.6150715,Std. + 40% CO2
120301,0.7267253,Std. + 40% CO2
120302,3.0269368,Std. + 40% CO2
120303,3.7192926,Std. + 40% CO2
120304,0.7766927,Std. + 40% CO2
120305,1.1069336,Std. + 40% CO2
120306,4.6984863,Std. + 40% CO2
120307,1.2999946,Std. + 40% CO2
120308,2.5284016,Std. + 40% CO2
120309,66.31969,Std. + 40% CO2
120310,2.3984375,Std. + 40% CO2
120311,1.6387804,Std. + 40% CO2
120312,3.8905978,Std. + 40% CO2
120313,0.6887478,Std. + 40% CO2
120314,50.94629,Std. + 40% CO2
120315,98.27314,Std. + 40% CO2
120316,0.8279622,Std. + 40% CO2
120317,0.75930446,Std. + 40% CO2
120318,2.1927083,Std. + 40% CO2
120319,2.5413682,Std. + 40% CO2
120320,0.9836426,Std. + 40% CO2
120321,2.0210233,Std. + 40% CO2
120322,0.41167533,Std. + 40% CO2
120323,1.4814453,Std. + 40% CO2
120324,8.137478,Std. + 40% CO2
120325,1.5520834,Std. + 40% CO2
120326,1.2330729,Std. + 40% CO2
120327,0.8616536,Std. + 40% CO2
120328,2.489285,Std. + 40% CO2
120329,1.1242404,Std. + 40% CO2
120330,3.979004,Std. + 40% CO2
120331,1.1310763,Std. + 40% CO2
120332,7.3597546,Std. + 40% CO2
120333,2.4504938,Std. + 40% CO2
120334,0.7114258,Std. + 40% CO2
120335,2.047499,Std. + 40% CO2
120336,2.9341905,Std. + 40% CO2
120337,1.1117079,Std. + 40% CO2
120338,1.1976454,Std. + 40% CO2
120339,7.246609,Std. + 40% CO2
120340,0.62141925,Std. + 40% CO2
120341,0.617513,Std. + 40% CO2
120342,0.7055664,Std. + 40% CO2
120343,1.5967882,Std. + 40% CO2
120344,0.75374347,Std. + 40% CO2
120345,0.4169922,Std. + 40% CO2
120346,1.1204427,Std. + 40% CO2
120347,0.8734809,Std. + 40% CO2
120348,3.3378093,Std. + 40% CO2
120349,0.72642684,Std. + 40% CO2
120350,3.7845323,Std. + 40% CO2
120351,0.578125,Std. + 40% CO2
120352,0.56849504,Std. + 40% CO2
120353,1.075358,Std. + 40% CO2
120354,0.62093097,Std. + 40% CO2
120355,2.4339464,Std. + 40% CO2
120356,0.81103516,Std. + 40% CO2
120357,0.6069336,Std. + 40% CO2
120358,3.1015625,Std. + 40% CO2
120359,0.66780597,Std. + 40% CO2
120360,1.6233995,Std. + 40% CO2
120361,1.7900933,Std. + 40% CO2
120362,2.0729167,Std. + 40% CO2
120363,1.7465006,Std. + 40% CO2
120364,1.4378256,Std. + 40% CO2
120365,3.7928874,Std. + 40% CO2
120366,0.6422526,Std. + 40% CO2
120367,1.5007867,Std. + 40% CO2
120368,2.749322,Std. + 40% CO2
120369,1.5894097,Std. + 40% CO2
120370,0.8904622,Std. + 40% CO2
120371,1.7093912,Std. + 40% CO2
120372,0.44889322,Std. + 40% CO2
120373,3.7715929,Std. + 40% CO2
120374,1.0684679,Std. + 40% CO2
120375,4.061252,Std. + 40% CO2
120376,1.967041,Std. + 40% CO2
120377,1.8139648,Std. + 40% CO2
120378,0.583469,Std. + 40% CO2
120379,0.77229816,Std. + 40% CO2
120380,2.6248643,Std. + 40% CO2
120381,1.6418457,Std. + 40% CO2
120382,0.8209907,Std. + 40% CO2
120383,3.2473145,Std. + 40% CO2
120384,1.1078559,Std. + 40% CO2
120385,1.9029948,Std. + 40% CO2
120386,0.7709961,Std. + 40% CO2
120387,2.6891277,Std. + 40% CO2
120388,0.80891925,Std. + 40% CO2
120389,1.4911567,Std. + 40% CO2
120390,0.79557294,Std. + 40% CO2
120391,4.0042048,Std. + 40% CO2
120392,1.9063857,Std. + 40% CO2
120393,0.31705728,Std. + 40% CO2
120394,1.5354546,Std. + 40% CO2
120395,2.619466,Std. + 40% CO2
120396,0.5833333,Std. + 40% CO2
120397,35.650284,Std. + 40% CO2
120398,1.0266113,Std. + 40% CO2
120399,4.0534124,Std. + 40% CO2
120400,0.8706326,Std. + 40% CO2
120401,1.5127225,Std. + 40% CO2
120402,1.0651584,Std. + 40% CO2
120403,2.7236328,Std. + 40% CO2
120404,0.9556749,Std. + 40% CO2
120405,0.6559245,Std. + 40% CO2
120406,0.78271484,Std. + 40% CO2
120407,11.497722,Std. + 40% CO2
120408,107.7714,Std. + 40% CO2
120409,1.8237305,Std. + 40% CO2
120410,40.061985,Std. + 40% CO2
120411,0.8570964,Std. + 40% CO2
120412,0.632487,Std. + 40% CO2
120413,1.1916232,Std. + 40% CO2
120414,4.428114,Std. + 40% CO2
120415,0.6572808,Std. + 40% CO2
120416,0.930013,Std. + 40% CO2
120417,3.7169054,Std. + 40% CO2
120418,3.1382108,Std. + 40% CO2
120419,6.7237415,Std. + 40% CO2
120420,1.3197157,Std. + 40% CO2
120421,1.2356771,Std. + 40% CO2
120422,4.3142905,Std. + 40% CO2
120423,0.9895833,Std. + 40% CO2
120424,0.35587564,Std. + 40% CO2
120425,1.6524794,Std. + 40% CO2
120426,0.93204755,Std. + 40% CO2
120427,2.3037922,Std. + 40% CO2
120428,12.3544655,Std. + 40% CO2
120429,0.47905815,Std. + 40% CO2
120430,0.5649685,Std. + 40% CO2
120431,0.9003906,Std. + 40% CO2
120432,1.2793783,Std. + 40% CO2
120433,21.311577,Std. + 40% CO2
120434,0.55249023,Std. + 40% CO2
120435,0.9909397,Std. + 40% CO2
120436,3.3544378,Std. + 40% CO2
120437,0.49772134,Std. + 40% CO2
120438,0.46820748,Std. + 40% CO2
120439,1.0276693,Std. + 40% CO2
120440,13.813802,Std. + 40% CO2
120441,2.7486436,Std. + 40% CO2
120442,1.7229546,Std. + 40% CO2
120443,0.3905165,Std. + 40% CO2
120444,43.99265,Std. + 40% CO2
120445,0.6981608,Std. + 40% CO2
120446,0.75911456,Std. + 40% CO2
120447,6.9945474,Std. + 40% CO2
